Age,Income,LoanAmount,CreditScore,MonthsEmployed,NumCreditLines,InterestRate,LoanTerm,DTIRatio,HasMortgage,HasDependents,HasCoSigner,LoanToIncome,EmploymentYears,CreditRisk,Education_high school,Education_master's,Education_phd,EmploymentType_part-time,EmploymentType_self-employed,EmploymentType_unemployed,MaritalStatus_married,MaritalStatus_single,LoanPurpose_business,LoanPurpose_education,LoanPurpose_home,LoanPurpose_other,InterestLevel_medium,InterestLevel_high,DTIBucket_medium,DTIBucket_high,DTIBucket_extreme,Default,prediction,cluster
60,106947,118808,466,30,2,11.62,60,0.19,0,1,1,1.110905402,2.5,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,22
30,66589,21245,634,22,4,18.61,12,0.49,0,0,1,0.319046689,1.833333333,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,48
32,110064,78278,324,62,3,19.53,48,0.2,0,1,0,0.71120439,5.166666667,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,24
37,136058,181611,505,108,2,18.17,48,0.25,1,1,0,1.334805745,9.0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,15
44,95868,188326,590,90,4,2.81,48,0.85,0,0,1,1.964430258,7.5,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,3
19,128227,179132,620,6,1,20.3,12,0.86,1,1,1,1.396991273,0.5,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,49
61,98903,31656,669,4,1,11.89,60,0.32,1,0,0,0.320071181,0.333333333,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,43
43,35652,190127,773,105,4,20.09,12,0.65,0,0,0,5.332856502,8.75,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,4
41,75953,46778,602,6,4,7.19,24,0.14,0,0,1,0.615880874,0.5,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,43
33,82986,104715,829,28,4,9.58,12,0.45,0,0,0,1.261839346,2.333333333,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,16
57,143210,119494,717,87,1,19.17,12,0.38,0,1,0,0.834397039,7.25,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,7
19,21104,206398,490,103,4,6.03,48,0.56,1,1,0,9.780041698,8.583333333,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,12
23,102475,144144,672,13,4,9.53,24,0.16,1,0,1,1.406626006,1.083333333,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,16
41,121786,118878,514,75,4,2.53,36,0.4,1,1,0,0.97612205,6.25,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,27
54,75736,65093,381,101,1,19.29,48,0.46,0,0,0,0.859472378,8.416666667,1,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,24
53,40715,156492,799,97,1,9.59,36,0.17,0,0,0,3.843595726,8.083333333,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,19
41,35005,148766,677,39,4,24.84,60,0.23,1,0,0,4.249850021,3.25,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,21
57,22615,95390,405,58,4,22.41,48,0.65,0,1,1,4.217996905,4.833333333,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,46
26,91355,227304,787,112,4,3.45,12,0.29,0,0,0,2.488139675,9.333333333,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,9
28,72659,182514,354,43,1,16.49,48,0.64,0,0,0,2.51192557,3.583333333,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,17
18,15452,173029,773,82,3,23.84,24,0.35,0,0,0,11.19783847,6.833333333,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,1,49
61,34620,232338,705,3,2,9.31,36,0.18,0,1,1,6.711091854,0.25,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,19
65,53679,174378,526,19,1,6.28,24,0.68,0,1,0,3.248532946,1.583333333,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,14
66,93188,191755,579,34,1,17.19,24,0.47,0,0,0,2.057722024,2.833333333,1,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,12
40,74009,202724,582,38,3,9.71,60,0.76,0,1,0,2.73918037,3.166666667,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,3
56,41870,180415,782,37,2,19.22,48,0.53,0,0,1,4.30893241,3.083333333,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,39
32,47585,238001,657,56,2,17.54,48,0.8,1,1,0,5.001597142,4.666666667,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,39
38,20275,101184,766,79,1,21.91,36,0.54,0,0,0,4.990579531,6.583333333,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,48
55,30346,14085,578,22,1,2.45,24,0.19,1,0,1,0.46414684,1.833333333,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,42
58,60251,54123,342,46,1,3.39,36,0.63,0,1,1,0.898292145,3.833333333,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,35
49,116587,127471,388,56,2,14.83,36,0.2,1,0,1,1.093355177,4.666666667,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,17
36,55836,53875,668,13,2,24.14,60,0.7,0,0,0,0.964879289,1.083333333,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,21
49,65079,156801,515,109,4,15.0,60,0.4,1,1,0,2.409394736,9.083333333,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,12
30,114428,154131,678,105,4,21.24,36,0.25,1,0,0,1.346969273,8.75,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,45
21,90809,222594,383,58,2,24.72,12,0.82,0,1,0,2.451232807,4.833333333,1,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,23
20,134872,49896,665,117,1,24.78,48,0.69,1,0,1,0.369950768,9.75,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,33
26,108395,241882,547,51,4,20.78,36,0.87,0,1,0,2.231486692,4.25,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,29
49,120269,67999,416,27,4,19.75,48,0.16,0,0,1,0.565390915,2.25,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,15
21,85752,233488,481,49,4,12.74,24,0.75,1,1,1,2.722828622,4.083333333,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,17
31,46688,26020,537,70,3,13.69,12,0.89,1,1,0,0.557316655,5.833333333,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,32
58,54528,13798,645,38,3,4.91,48,0.58,0,1,1,0.253044308,3.166666667,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,18
42,29977,24039,507,109,1,16.62,24,0.47,0,0,0,0.801914801,9.083333333,1,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,31
23,89714,60096,611,60,1,3.74,60,0.83,1,0,1,0.669862006,5.0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,35
26,75243,144636,522,14,2,21.76,36,0.22,0,0,1,1.922251904,1.166666667,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,30
48,61840,68249,317,68,1,19.04,24,0.67,0,0,1,1.103638422,5.666666667,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,21
67,31437,69765,699,55,1,16.68,24,0.4,1,0,1,2.219200305,4.583333333,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,2
28,93005,31651,758,66,4,23.07,12,0.62,1,0,0,0.340315037,5.5,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,21
27,125759,234129,482,83,2,17.92,36,0.25,1,0,0,1.86172759,6.916666667,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,46
49,94117,232719,840,44,1,15.57,24,0.19,1,1,1,2.472656375,3.666666667,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,43
27,125678,117159,521,44,1,2.56,60,0.13,0,1,1,0.932215662,3.666666667,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,9
36,149454,53330,846,28,2,7.35,60,0.71,1,0,1,0.356832203,2.333333333,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,19
37,70273,238929,450,14,2,15.5,60,0.71,1,0,0,3.400011384,1.166666667,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,2
66,123489,13548,302,50,2,2.75,36,0.38,0,0,0,0.109710177,4.166666667,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,20
61,68531,9610,731,86,2,19.85,48,0.63,1,1,0,0.14022851,7.166666667,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,45
42,109409,77081,336,40,1,10.02,36,0.21,0,0,0,0.704521566,3.333333333,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,12
19,54676,83093,838,32,4,19.19,24,0.28,0,0,0,1.519734436,2.666666667,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,21
52,81137,114681,797,77,3,10.11,60,0.2,1,1,1,1.413424208,6.416666667,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,43
48,114449,237740,320,67,1,11.74,48,0.56,1,1,0,2.077257119,5.583333333,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,17
45,102173,227945,782,58,1,14.5,12,0.2,0,1,1,2.230971,4.833333333,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,6
26,133147,177042,790,22,4,17.06,24,0.11,0,1,1,1.329673218,1.833333333,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,13
19,123423,91737,519,30,2,24.44,60,0.84,1,1,0,0.743273134,2.5,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,44
36,31599,117156,418,76,4,6.54,24,0.5,0,0,1,3.707585683,6.333333333,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,14
34,143191,100415,779,50,1,22.82,60,0.29,1,0,0,0.701266141,4.166666667,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,33
22,23832,242810,530,106,3,6.12,12,0.49,1,0,0,10.18840215,8.833333333,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,3
19,95116,146627,820,34,2,7.29,36,0.73,1,0,1,1.54155978,2.833333333,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9
28,26997,205973,450,104,1,20.91,12,0.79,0,0,1,7.629477349,8.666666667,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,5
53,72330,207481,426,16,1,22.54,24,0.37,0,0,0,2.868533112,1.333333333,1,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,1,34
50,27648,38543,353,116,2,2.85,36,0.24,0,1,0,1.394061053,9.666666667,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,20
24,50975,221454,580,43,2,10.32,48,0.79,0,1,0,4.344364885,3.583333333,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,41
56,41399,77000,769,47,2,12.51,12,0.89,0,1,0,1.859948308,3.916666667,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,38
53,112783,7015,598,89,4,4.04,12,0.8,1,0,1,0.06219909,7.416666667,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,35
50,37716,115126,429,92,2,4.32,12,0.82,0,1,0,3.052444586,7.666666667,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,41
28,125959,80936,508,45,1,3.46,48,0.81,0,0,0,0.642558293,3.75,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,42
55,66725,104046,587,69,1,20.31,24,0.15,0,0,0,1.55932559,5.75,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,26
23,126584,149976,376,13,2,11.09,36,0.34,1,1,1,1.184794287,1.083333333,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,14
24,16592,100420,726,108,3,14.07,36,0.51,0,1,0,6.052314368,9.0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,27
60,56511,208110,802,68,1,13.72,24,0.55,1,1,1,3.682645857,5.666666667,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,28
64,89220,71158,535,2,1,20.01,12,0.11,0,0,1,0.797556602,0.166666667,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,46
34,24746,210372,732,73,4,23.43,60,0.71,0,1,0,8.501252728,6.083333333,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,45
54,45330,202787,820,104,3,18.44,60,0.36,1,1,0,4.473571586,8.666666667,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,10
33,149587,222352,556,16,4,2.7,12,0.11,1,0,0,1.48643933,1.333333333,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,20
68,19247,63068,348,0,1,22.86,60,0.52,1,1,1,3.276770406,0.0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,29
48,70466,204395,574,83,3,24.24,24,0.75,1,1,0,2.900618738,6.916666667,1,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,1,46
58,121448,60243,459,112,1,9.72,36,0.46,1,0,0,0.496039457,9.333333333,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,8
23,96886,138724,516,23,2,21.2,36,0.69,1,1,1,1.431827096,1.916666667,1,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,10
57,128051,136098,724,20,2,14.52,24,0.59,1,1,0,1.062842149,1.666666667,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,37
44,127696,246125,386,72,3,2.52,36,0.31,1,1,0,1.927429207,6.0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,8
51,20124,142774,554,98,3,14.92,36,0.51,0,0,0,7.094712781,8.166666667,1,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,2
41,54629,41687,323,20,3,8.5,36,0.25,1,0,1,0.763092863,1.666666667,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,40
51,17071,214078,620,57,3,8.86,48,0.55,1,0,1,12.54044871,4.75,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,9
51,108497,126619,715,48,4,11.43,24,0.63,0,0,1,1.16702766,4.0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,43
20,129994,90298,464,28,3,13.97,36,0.47,1,1,0,0.69463206,2.333333333,1,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,41
65,27065,101888,377,104,3,11.0,36,0.11,0,0,0,3.764566784,8.666666667,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,13
31,36943,237232,712,88,1,2.28,48,0.6,0,0,1,6.421568362,7.333333333,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,43
58,96914,7182,825,104,3,18.58,48,0.84,1,0,1,0.07410694,8.666666667,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,4
33,20525,224024,717,45,2,3.52,36,0.23,1,1,0,10.9146894,3.75,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,13
19,21724,239340,584,55,2,4.2,36,0.72,0,0,1,11.01730805,4.583333333,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,37
49,32845,206540,544,37,2,22.31,48,0.39,0,0,1,6.288323946,3.083333333,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,26
41,76760,23954,522,88,1,13.73,36,0.86,0,1,1,0.312063575,7.333333333,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,27
27,64062,172857,638,105,2,24.21,12,0.28,1,1,1,2.698276669,8.75,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,24
50,85490,101299,820,1,3,13.25,24,0.62,1,0,0,1.184922213,0.083333333,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,38
46,19214,138104,814,21,3,3.77,24,0.29,1,1,1,7.187675653,1.75,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,18
29,113420,66961,540,47,2,12.4,12,0.5,0,0,1,0.590380885,3.916666667,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,32
25,81620,237261,335,1,4,22.86,36,0.37,1,0,1,2.906897819,0.083333333,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,26
32,115743,51577,745,33,4,6.75,36,0.23,1,1,1,0.445616582,2.75,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,16
36,22813,116527,831,109,1,22.08,48,0.77,1,0,1,5.107920922,9.083333333,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,39
29,17681,213938,412,52,3,21.54,36,0.44,1,1,0,12.09988123,4.333333333,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,26
44,63022,19726,720,1,3,13.75,24,0.37,1,1,0,0.313001809,0.083333333,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,27
18,131691,65662,631,61,4,16.11,24,0.57,1,1,1,0.498606587,5.083333333,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,28
34,117328,204425,734,75,1,6.14,60,0.37,0,1,1,1.74233772,6.25,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,14
24,123999,89102,337,119,4,21.41,24,0.22,1,0,1,0.718570311,9.916666667,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,1,10
52,75231,202999,374,103,1,19.11,24,0.43,1,1,0,2.698342439,8.583333333,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1
20,57174,30078,761,110,1,17.57,12,0.53,0,1,1,0.526078287,9.166666667,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,4
41,64814,122354,320,14,4,13.85,24,0.35,1,0,1,1.887771161,1.166666667,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,20
56,135469,58191,636,105,1,22.52,36,0.39,1,0,1,0.429552148,8.75,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,48
50,144995,25666,431,84,2,18.22,24,0.13,1,0,1,0.177013,7.0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,30
35,144438,109534,333,40,3,20.83,24,0.17,0,1,1,0.758346142,3.333333333,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,44
32,56675,163175,633,68,4,11.67,48,0.64,0,1,0,2.879135421,5.666666667,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,2
33,79397,246436,768,13,1,15.84,60,0.15,1,0,1,3.103845233,1.083333333,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,43
28,48139,113835,802,13,4,3.5,48,0.1,1,1,0,2.36471468,1.083333333,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,16
49,17993,224305,634,2,2,17.82,12,0.4,1,1,0,12.46623687,0.166666667,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,48
34,93580,50186,777,55,4,11.55,12,0.46,1,0,1,0.536289806,4.583333333,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,28
52,31086,47573,404,95,2,17.78,12,0.46,1,0,1,1.530367368,7.916666667,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,5
51,141954,18689,605,82,3,8.27,24,0.52,1,0,0,0.131655325,6.833333333,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,14
37,51485,227416,634,100,3,24.24,12,0.51,0,0,0,4.417131203,8.333333333,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,48
61,90327,46996,452,6,4,9.92,60,0.84,1,1,0,0.5202874,0.5,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2
33,29206,229400,674,4,4,8.0,60,0.16,1,0,1,7.854550435,0.333333333,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,43
23,48966,245844,657,78,4,6.76,36,0.48,0,0,1,5.020708247,6.5,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,11
33,70097,148101,318,34,4,19.73,24,0.34,1,0,0,2.112800833,2.833333333,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,5
37,43469,61506,691,52,4,21.88,60,0.21,1,0,0,1.414939382,4.333333333,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,45
29,109313,55284,420,113,2,3.77,48,0.34,1,0,1,0.505740397,9.416666667,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,3
35,72937,130421,561,94,2,19.95,12,0.11,0,0,1,1.788132224,7.833333333,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,24
59,43632,162976,443,50,1,9.56,36,0.76,0,1,1,3.735240191,4.166666667,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,20
35,120163,81068,650,5,2,14.96,60,0.84,0,1,1,0.674650267,0.416666667,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,43
37,76614,113761,735,23,2,20.56,24,0.19,0,0,0,1.484859164,1.916666667,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,45
31,124391,65029,381,40,4,8.58,48,0.44,1,0,0,0.522778979,3.333333333,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,3
35,39396,70663,575,0,3,21.34,60,0.63,0,0,0,1.793659255,0.0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,30
25,63812,86428,670,23,4,17.53,60,0.43,0,1,0,1.354416097,1.916666667,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,48
63,59206,209170,436,12,3,7.45,24,0.77,0,1,0,3.532918961,1.0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,3
25,22660,95347,492,6,1,22.75,12,0.36,0,0,1,4.20772286,0.5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,34
38,39710,240031,833,54,3,10.74,36,0.53,0,1,1,6.044598338,4.5,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,28
53,74788,216068,458,98,2,20.13,12,0.4,0,0,0,2.889073113,8.166666667,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,21
36,77914,218980,479,97,3,22.08,24,0.37,0,1,1,2.810534692,8.083333333,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,30
68,91036,154021,806,103,3,6.08,36,0.2,1,1,1,1.691869151,8.583333333,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,47
58,112089,84264,736,28,1,3.76,24,0.76,1,1,1,0.751759762,2.333333333,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,38
61,16135,237787,468,68,2,8.63,60,0.89,0,1,0,14.73734118,5.666666667,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,13
29,18475,158330,538,5,3,18.07,48,0.79,0,1,0,8.569959405,0.416666667,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,15
64,147492,189511,844,84,4,23.69,60,0.13,1,1,0,1.284890028,7.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,33
36,15235,146860,672,19,4,5.22,48,0.59,1,1,0,9.639645553,1.583333333,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,38
35,63716,112088,363,32,1,24.73,24,0.71,1,0,1,1.759181367,2.666666667,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,1,46
22,120604,109837,416,83,2,5.92,12,0.16,0,0,0,0.910724354,6.916666667,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,35
21,106891,81421,578,86,2,11.81,24,0.65,1,1,0,0.761719883,7.166666667,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
26,131973,200201,786,24,2,18.81,60,0.11,1,0,1,1.516984535,2.0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,7
43,117450,238901,835,47,2,21.96,24,0.81,1,1,1,2.03406556,3.916666667,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,39
54,136199,90362,407,87,4,22.35,60,0.87,0,0,0,0.663455679,7.25,1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,10
36,101503,181780,441,27,3,17.56,36,0.62,1,1,0,1.790883028,2.25,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,30
27,24172,188284,352,11,1,21.19,24,0.48,1,1,0,7.789343042,0.916666667,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,15
43,146057,142057,439,25,4,20.68,48,0.33,0,0,0,0.972613432,2.083333333,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,25
19,92150,23598,585,79,2,4.1,48,0.53,1,1,0,0.256082474,6.583333333,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,42
69,24243,76455,315,62,4,16.37,36,0.86,0,0,1,3.15369385,5.166666667,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,13
39,141275,164164,847,92,4,13.05,48,0.16,1,1,0,1.162017342,7.666666667,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,28
22,17759,171765,371,106,3,24.29,12,0.14,1,1,0,9.671997297,8.833333333,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,21
41,132710,33223,404,26,1,10.48,60,0.39,1,1,0,0.250342853,2.166666667,1,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,3
66,86807,193048,524,39,2,11.82,36,0.84,1,1,0,2.223875955,3.25,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,13
